기관코드,기관명,시도,시군구,법정동,주소,유형,정원,물리치료사,작업치료사,요양보호사,사회복지사,간호사,지정일
24615000452,(유)웃음꽃재가복지센터,전라남도,순천시,조례동,전라남도 순천시 연동남1길  42 1층 (조례동),방문요양·방문목욕,,0,0,27,1,0,20251029
24615000453,고려노인복지센터,전라남도,순천시,저전동,전라남도 순천시 중앙로  61 2층 (저전동),방문요양·방문목욕,,0,0,49,2,0,20251219
24615000454,효심노인복지센터,전라남도,순천시,생목동,전라남도 순천시 이수로  185 1층 (생목동),방문요양·방문목욕,,0,0,27,1,0,20251219
24615000456,양지재가노인복지센터,전라남도,순천시,별량면,전라남도 순천시 별량면 용안길  25 2층 (별량면),방문요양·방문목욕,,0,0,5,0,0,20260301
24615000457,백년사랑노인복지센터,전라남도,순천시,용당동,전라남도 순천시 삼산로  81 1층116호 (용당동),방문요양·방문목욕,,0,0,23,0,0,20260301
24615000458,순천노인주야간보호센터,전라남도,순천시,조례동,"전라남도 순천시 순광로  24 3,5층 (조례동)",주야간보호·주야간보호내치매전담1실,,0,0,13,3,0,20260301
24615000460,풍덕늘봄노인복지센터,전라남도,순천시,풍덕동,전라남도 순천시 장평5길  55 1~3층 (풍덕동),주야간보호,,0,0,3,3,0,20260521
24615000463,포도원재가복지센터,전라남도,순천시,석현동,"전라남도 순천시 석현북길  7 상가동2층 (석현동, 중흥아파트)",방문요양,,0,0,0,0,0,20260521
24615000464,어깨동무 요양보호사협동조합 순천방문요양센터,전라남도,순천시,조례동,전라남도 순천시 장선배기길  8 3층 (조례동),방문요양·방문목욕,,0,0,0,0,0,20260521
24617000003,나누리노인복지센터,전라남도,나주시,남외동,전라남도 나주시 남외2길  4-2 (남외동),,,0,0,601,7,0,20080521
24617000004,보화노인복지센터,전라남도,나주시,세지면,전라남도 나주시 세지면 동창로  111-5 (세지면),주야간보호,,0,0,24,2,0,20080521
24617000008,나주까리따스노인복지센터,전라남도,나주시,이창동,전라남도 나주시 풍물시장2길  39-4 (이창동),주야간보호,,0,0,34,3,0,20080526
24617000016,효녀심청노인복지센터,전라남도,나주시,반남면,전라남도 나주시 반남면 자미로  1-8 (반남면),,,0,0,20,1,0,20080527
24617000153,이상드림 노인복지센터,전라남도,나주시,중앙동,전라남도 나주시 나주로  199 (중앙동),방문요양·주야간보호,,0,0,20,1,0,20180307
24617000180,백세행복재가노인복지센터,전라남도,나주시,대호동,전라남도 나주시 윤슬길  24 (대호동),방문요양·방문목욕·주야간보호,,0,0,126,3,0,20191017
24617000185,섬김재가복지센터,전라남도,나주시,왕곡면,전라남도 나주시 왕곡면 예향로  3677 2층 (왕곡면),방문요양,,0,0,33,1,0,20191209
24617000193,열린방문요양센터,전라남도,나주시,송월동,전라남도 나주시 내동길  10-2 (송월동),방문요양·방문목욕,,0,0,29,2,0,20200617
24617000195,영산포재가노인복지센터,전라남도,나주시,이창동,전라남도 나주시 남교1길  6-14 (이창동),방문요양,,0,0,42,1,0,20200812
24617000196,돌보심노인복지센터,전라남도,나주시,다시면,전라남도 나주시 다시면 대용길  6-4 (다시면),방문요양·방문목욕,,0,0,53,4,0,20200812
24617000197,효원재가노인복지센터,전라남도,나주시,송월동,전라남도 나주시 나주로  83-14 2층 (송월동),방문요양,,0,0,29,1,0,20200916
24617000198,산포노인복지센터,전라남도,나주시,산포면,전라남도 나주시 산포면 산포로  468-4 7호 (산포면),방문요양,,0,0,8,0,0,20201022
24617000199,나눔재가복지센터,전라남도,나주시,노안면,전라남도 나주시 노안면 노안로  334 (노안면),방문요양·방문목욕,,0,0,0,0,0,20200916
24617000200,100세의료기,전라남도,나주시,성북동,전라남도 나주시 나주로  211 (성북동),복지용구,,0,0,0,0,0,20200916
24617000201,다온재가노인복지센터,전라남도,나주시,남평읍,전라남도 나주시 남평읍 남평2로  32-15 (남평읍),방문요양,,0,0,31,1,0,20201022
24617000202,한결재가복지센터,전라남도,나주시,송월동,전라남도 나주시 내동길  10-8 1층102호 (송월동),방문요양·방문목욕,,0,0,52,0,0,20201210
24617000205,행복재가센터,전라남도,나주시,봉황면,전라남도 나주시 봉황면 장성길  54 (봉황면),방문요양·방문목욕,,0,0,37,1,0,20201230
24617000207,나주동신주야간보호센터,전라남도,나주시,대호동,전라남도 나주시 건재로  130-5 (대호동),주야간보호,,0,0,5,1,0,20210302
24617000209,효드림재가복지센터,전라남도,나주시,삼영동,전라남도 나주시 영강길  2 (삼영동),방문요양·방문목욕,,0,0,55,1,0,20210201
24617000210,안심노인복지센터,전라남도,나주시,영산동,전라남도 나주시 영산3길  28 (영산동),방문요양·방문목욕,,0,0,58,2,0,20210201
24617000214,청동재활주간보호센터,전라남도,나주시,청동,전라남도 나주시 청암길  81 (청동),주야간보호,,0,0,6,1,0,20210330
24617000215,다솜케어주간보호센터,전라남도,나주시,부덕동,전라남도 나주시 봉황로  198 (부덕동),주야간보호,,0,0,7,1,0,20210419
24617000217,한우리주간보호센터,전라남도,나주시,왕곡면,전라남도 나주시 왕곡면 영산포로  54-14 (왕곡면),주야간보호,,1,0,2,1,0,20210518
24617000220,소망의료기,전라남도,나주시,이창동,전라남도 나주시 이창1길  8 (이창동),복지용구,,0,0,0,0,0,20210630
24617000221,다님길재가노인복지센터,전라남도,나주시,봉황면,전라남도 나주시 봉황면 봉황로  757 (봉황면),방문요양·방문목욕,,0,0,41,1,0,20210630
24617000222,동행노인주야간보호센터,전라남도,나주시,과원동,전라남도 나주시 과원길  23 (과원동),주야간보호,,0,0,5,2,0,20210802
24617000223,중앙효재가복지센터,전라남도,나주시,성북동,전라남도 나주시 나주로  212 (성북동),방문요양,,0,0,48,1,0,20210802
24617000224,연희재가복지센터,전라남도,나주시,남평읍,전라남도 나주시 남평읍 남평2로  40 (남평읍),방문요양·방문목욕,,0,0,56,2,0,20210802
24617000225,연리지재가복지센터,전라남도,나주시,빛가람동,전라남도 나주시 그린로  325 205호 (빛가람동),방문요양·방문목욕,,0,0,30,1,0,20211005
24617000226,새봄재가노인복지센터,전라남도,나주시,빛가람동,"전라남도 나주시 한빛로  21 (빛가람동, 에이원빌딩 3층 301호)",방문요양·방문목욕,,0,0,38,2,0,20211206
24617000228,고운정주간보호센터,전라남도,나주시,송월동,전라남도 나주시 남고문로  16-6 (송월동),방문요양·주야간보호,,0,0,3,1,0,20220301
24617000229,둥지재가노인복지센터,전라남도,나주시,문평면,전라남도 나주시 문평면 동옥선로  381-1 (문평면),주야간보호,,0,0,1,1,0,20220615
24617000230,보람노인복지센터,전라남도,나주시,남외동,전라남도 나주시 남외2길  4-2 2층202호 (남외동),방문요양·방문목욕,,0,0,50,2,0,20220615
24617000233,금천웃음꽃주간보호센터,전라남도,나주시,금천면,전라남도 나주시 금천면 원곡길  71-10 (금천면),주야간보호,,0,0,4,1,0,20220624
24617000234,이화노인복지센터,전라남도,나주시,왕곡면,전라남도 나주시 왕곡면 나주서부로  379 (왕곡면),방문요양,,0,0,27,0,0,20221013
24617000235,영산사랑요양센터,전라남도,나주시,이창동,전라남도 나주시 금영로  2 (이창동),방문요양·방문목욕,,0,0,30,1,0,20221013
24617000237,선한재가복지센터,전라남도,나주시,빛가람동,전라남도 나주시 교육길  13 A동 (빛가람동),방문요양,,0,0,44,0,0,20230328
24617000238,사랑가득재가센터,전라남도,나주시,남평읍,전라남도 나주시 남평읍 남평2로  5 (남평읍),방문요양·방문목욕,,0,0,54,4,0,20230328
24617000240,금호노인복지센터,전라남도,나주시,산포면,전라남도 나주시 산포면 새벽길  6-11 (산포면),방문요양·주야간보호,,0,0,9,1,0,20230803
24617000242,나주시노인주간보호센터,전라남도,나주시,삼영동,전라남도 나주시 내영산1길  70 (삼영동),주야간보호·주야간보호내치매전담1실,,0,0,0,0,1,20230907
24617000244,다올재가복지센터,전라남도,나주시,삼영동,전라남도 나주시 택촌길  1-10 (삼영동),방문요양,,0,0,26,0,0,20230925
24617000246,우리의료기,전라남도,나주시,남내동,전라남도 나주시 중앙로  17 (남내동),복지용구,,0,0,0,0,0,20231025
24617000247,사랑주간보호센터,전라남도,나주시,산포면,전라남도 나주시 산포면 산남로  141 2층 (산포면),방문요양·방문목욕·주야간보호,,0,0,73,4,0,20240229
24617000248,온유재가노인복지센터,전라남도,나주시,송월동,"전라남도 나주시 신내동길  39 1,2호 (송월동)",방문요양·방문목욕,,0,0,50,1,0,20240229
24617000249,효부재가복지센터,전라남도,나주시,봉황면,전라남도 나주시 봉황면 봉황로  691 (봉황면),방문요양·방문목욕,,0,0,66,2,0,20240412
24617000251,강변재가복지센터,전라남도,나주시,남평읍,"전라남도 나주시 남평읍 지석로  167 202호 (남평읍, 양우내안애 리버시티)",방문요양·방문목욕,,0,0,35,1,0,20240412
24617000253,사랑의료기,전라남도,나주시,성북동,"전라남도 나주시 대호길  10 205호 (성북동, 성북주공아파트)",복지용구,,0,0,0,0,0,20240920
24617000256,약손방문재가센터,전라남도,나주시,용산동,"전라남도 나주시 가마태길  38 (용산동, 용산주공아파트 1차상가 204호)",방문요양,,0,0,19,1,0,20240920
24617000259,늘봄재가노인복지센터,전라남도,나주시,금천면,"전라남도 나주시 금천면 신가로  5 2동2층1호 (금천면, 우영타워아파트)",방문요양·방문목욕,,0,0,27,2,0,20250428
24617000260,고운재가복지센터,전라남도,나주시,금천면,전라남도 나주시 금천면 금영로  947 (금천면),방문요양·방문목욕,,0,0,36,1,0,20250428
24617000261,드림케어복지센터,전라남도,나주시,송월동,전라남도 나주시 송월6길  8 1층 (송월동),방문요양·방문목욕·방문간호,,0,0,81,2,4,20241213
24617000262,평화의료기기,전라남도,나주시,남평읍,전라남도 나주시 남평읍 남평2로  5 (남평읍),복지용구,,0,0,0,0,0,20250401
24617000263,공감재가복지센터,전라남도,나주시,세지면,전라남도 나주시 세지면 동창로  127 (세지면),방문요양·방문목욕,,0,0,10,0,0,20250428
24617000264,다담재활주간보호센터,전라남도,나주시,중앙동,"전라남도 나주시 나주로  200 (중앙동, 1층)",방문요양·주야간보호,,1,0,3,1,0,20250428
24617000266,햇살재가노인복지센터,전라남도,나주시,빛가람동,"전라남도 나주시 우정로  10 가동1층112호 (빛가람동, 이노파크식스틴 지식산업센터 1층 가동 112호)",방문요양·방문목욕,,0,0,12,0,0,20250613
24617000267,욱곡39노인복지센터,전라남도,나주시,영산동,전라남도 나주시 영산2길  24 (영산동),방문요양,,0,0,0,0,0,20251212
24617000268,희망재가복지센터,전라남도,나주시,성북동,전라남도 나주시 북망문길  22 (성북동),방문요양·방문목욕,,0,0,14,0,0,20251212
24617000271,효누리재가복지센터,전라남도,나주시,남평읍,전라남도 나주시 남평읍 남평2로  46 (남평읍),방문요양·방문목욕,,0,0,9,0,0,20260201
24623000009,백운노인복지센터,전라남도,광양시,광양읍,전라남도 광양시 광양읍 칠성로  9-1 (광양읍),방문요양·주야간보호,,0,0,11,1,0,20080611
24623000020,아로마재가노인복지센터,전라남도,광양시,중동,전라남도 광양시 중촌길  4-1 (중동),방문요양·주야간보호,,0,0,3,1,0,20080808
24623000024,노경회노인복지센터,전라남도,광양시,진월면,전라남도 광양시 진월면 용소길  7 (진월면),방문요양·주야간보호,,0,0,2,0,0,20080926
24623000103,행복한주야간보호센터,전라남도,광양시,광양읍,전라남도 광양시 광양읍 매천로  728 (광양읍),주야간보호,,0,0,3,1,0,20140801
24623000119,중마사랑재가노인복지센터,전라남도,광양시,중동,전라남도 광양시 구마2길  39 (중동),방문요양·주야간보호,,0,0,35,2,0,20161107
24623000128,행복드림주야간보호센터,전라남도,광양시,광양읍,전라남도 광양시 광양읍 서평5길  10-12 (광양읍),주야간보호,,0,0,4,1,1,20180327
24623000129,봄날주야간보호센터,전라남도,광양시,옥곡면,전라남도 광양시 옥곡면 대치로  41 (옥곡면),주야간보호,,0,0,2,1,0,20180405
24623000132,광영사랑 재가노인복지센터,전라남도,광양시,광영동,전라남도 광양시 광포로  20 (광영동),방문요양·주야간보호,,0,0,8,2,0,20180614
24623000133,대한노인주야간보호센터,전라남도,광양시,광양읍,전라남도 광양시 광양읍 목성1길  43-3 (광양읍),주야간보호,,0,0,2,0,0,20180618
24623000136,광양용강주야간보호센터,전라남도,광양시,광양읍,전라남도 광양시 광양읍 용강2길  13-4 1층 (광양읍),주야간보호,,0,0,6,2,0,20181001
24623000139,매화꽃주야간보호센터,전라남도,광양시,광양읍,전라남도 광양시 광양읍 서북로  18 (광양읍),주야간보호,,0,0,6,2,0,20190102
24623000157,동행노인복지센터,전라남도,광양시,옥곡면,전라남도 광양시 옥곡면 명주1길  49 (옥곡면),방문요양,,0,0,58,1,0,20200414
24623000160,기백재가복지센터,전라남도,광양시,광영동,"전라남도 광양시 금영로  182 다동103호 (광영동, 상아아파트)",방문요양,,0,0,23,1,0,20201101
24623000161,의미있는 노인주간보호센터,전라남도,광양시,마동,전라남도 광양시 사동로  253-10 (마동),방문요양·방문목욕·주야간보호,,0,0,34,1,0,20201120
24623000162,효정노인복지센터,전라남도,광양시,광영동,"전라남도 광양시 가야로  380 상가동2층205호 (광영동, 가야아파트)",방문요양,,0,0,48,2,0,20210401
24623000163,우리동네방문간호센터,전라남도,광양시,중동,전라남도 광양시 중동로  75-11 2층202호 (중동),방문간호,,0,0,0,0,3,20210407
24623000164,마동노인복지센터,전라남도,광양시,마동,전라남도 광양시 중마중앙로  231-1 (마동),방문요양·주야간보호,,0,0,8,0,0,20210514
24623000166,감나무협동조합재가복지센터,전라남도,광양시,광양읍,전라남도 광양시 광양읍 읍성2길  36 (광양읍),방문요양,,0,0,45,2,0,20210827
24623000168,광양의료기복지용구센터,전라남도,광양시,마동,전라남도 광양시 등논2길  25 (마동),복지용구,,0,0,0,0,0,20211124
24623000169,광양노인목욕재가센터,전라남도,광양시,광양읍,전라남도 광양시 광양읍 호북길  13 (광양읍),방문요양·방문목욕,,0,0,24,3,0,20211215
24623000170,담안노인복지센터,전라남도,광양시,태인동,"전라남도 광양시 담안2길  36-10 상가동206호 (태인동, 선미 태인 하이츠 아파트)",방문요양·방문목욕,,0,0,48,2,0,20211228
