시설유형,시설종류,시설명,시도,시군구,주소
장애인지역사회재활시설,장애인주간이용시설,맑은동산,경기도,안산시 상록구,"경기도 안산시 상록구 중보로 55, 704호 (이동)"
장애인거주시설,장애인단기거주시설,맑은동산단기보호센터,경기도,안산시 상록구,경기도 안산시 상록구 중보로 55 (이동)
정신재활시설,공동생활가정,맑은마음남성홈,전북특별자치도,익산시,"전북특별자치도 익산시 목천로 229, 3층 (인화동1가)"
아동복지시설,공동생활가정,맑은물,경기도,안성시,"경기도 안성시 공도읍 양기길 46, 107동 103호 (송정그린빌아파트)"
장애인거주시설,장애인공동생활가정,맑은샘,충청북도,청주시 상당구,충청북도 청주시 상당구 용암북로76번길 301 호 3 층
정신재활시설,공동생활가정,맑은샘,서울특별시,강동구,"서울특별시 강동구 구천면로28길 21, 401 (천호동)"
아동복지시설,지역아동센터,맑은샘 지역아동센터,경기도,성남시 중원구,"경기도 성남시 중원구 희망로 402, 2층 (금광동, 더힐팰리스)"
정신재활시설,주간재활시설,맑은샘사회복귀시설,광주광역시,서구,광주광역시 서구 독립로200번길 1 (양동)
아동복지시설,공동생활가정,맑은샘우리집,경기도,부천시 오정구,"경기도 부천시 오정구 성곡로33번길 43, 1층 (여월동)"
장애인거주시설,장애인단기거주시설,맑은샘장애인단기거주시설,서울특별시,양천구,서울특별시 양천구 신월로 192 (신월동)
장애인지역사회재활시설,장애인주간이용시설,맑은샘장애인주간보호시설,서울특별시,양천구,"서울특별시 양천구 신월로 192, 201호 (신월동)"
장애인거주시설,장애인공동생활가정,맑은소리A,대구광역시,남구,"대구광역시 남구 안지랑로7길 11, 205호 (대명동)"
아동복지시설,지역아동센터,맑은지역아동센터,서울특별시,은평구,서울특별시 은평구 역촌동 17-324번지 2층
장애인거주시설,장애영유아거주시설,맑은집,전북특별자치도,익산시,전북특별자치도 익산시 용안면 현내1로 59
장애인거주시설,장애인공동생활가정,맑음터미리내공동체,경기도,안성시,경기도 안성시 양성면 중촌안길 12
아동복지시설,지역아동센터,망미지역아동센터,부산광역시,수영구,"부산광역시 수영구 망미로8번길 28-1, 1층 (망미동)"
노인여가복지시설,노인교실,망우교회 어르신대학,서울특별시,중랑구,서울특별시 중랑구 용마산로112나길 7 (망우동)
노인여가복지시설,노인교실,망우동성당 늘푸른대학 노인교실,서울특별시,중랑구,서울특별시 중랑구 봉우재로65길 13 (망우동)
아동복지시설,지역아동센터,망원무지개지역아동센터,서울특별시,마포구,"서울특별시 마포구 월드컵로25길 58, 3층 (망원동)"
아동복지시설,지역아동센터,매곡중앙지역아동센터,광주광역시,북구,"광주광역시 북구 서하로 125, 2층 (매곡동)"
아동복지시설,지역아동센터,매곡중앙지역아동센터,광주광역시,북구,"광주광역시 북구 서하로 125, 2층 (매곡동)"
아동복지시설,지역아동센터,매곡지역아동센터,광주광역시,북구,"광주광역시 북구 매곡로 85, 102호 (매곡동, 매곡프라자)"
아동복지시설,지역아동센터,매곡지역아동센터,광주광역시,북구,"광주광역시 북구 매곡로 85, 102호 (매곡동, 매곡프라자)"
아동복지시설,지역아동센터,매곡지역아동센터,전라남도,순천시,"전라남도 순천시 삼산초등길 20, 105동 1층 104호 (매곡동, 신매곡 서한이다음)"
아동복지시설,공동생활가정,매당기행,전라남도,목포시,"전라남도 목포시 영산로535번길 6, 106동 405호 (상동, 호반리젠시빌)"
노인여가복지시설,노인교실,매봉시니어센터,서울특별시,강남구,"서울특별시 강남구 남부순환로378길 20, 1층-지하1층 (도곡동)"
아동복지시설,지역아동센터,매산제일지역아동센터,경기도,광주시,경기도 광주시 오포읍 회안대로 13
아동복지시설,지역아동센터,매송지역아동센터,경기도,화성시 효행구,경기도 화성시 효행구 매송면 화성로 2393
아동복지시설,아동양육시설,매실보육원,부산광역시,부산진구,부산광역시 부산진구 동평로116번길 36 (당감동)
아동복지시설,지역아동센터,매여울배움터지역아동센터,경기도,수원시 영통구,"경기도 수원시 영통구 매탄로65번길 22, 1층 (매탄동)"
아동복지시설,지역아동센터,매탄지역아동센터,경기도,수원시 영통구,"경기도 수원시 영통구 매영로45번길 5, 3층 (매탄동)"
아동복지시설,지역아동센터,매호지역아동센터,대구광역시,수성구,"대구광역시 수성구 고산로 121-19, 3층 (매호동)"
아동복지시설,지역아동센터,매홀지역아동센터,경기도,오산시,경기도 오산시 박동길 28 (수청동)
아동복지시설,지역아동센터,매화지역아동센터,경기도,군포시,"경기도 군포시 곡란로 22, 2층 (산본동, 매화종합사회복지관)"
아동복지시설,지역아동센터,맨투맨지역아동센터,광주광역시,서구,광주광역시 서구 상무대로1014번길 44 (화정동)
장애인거주시설,장애유형별거주시설,머릿돌은혜원,충청북도,증평군,충청북도 증평군 증평읍 외봉천길 36
아동복지시설,지역아동센터,멋쟁이지역아동센터,전라남도,영광군,전라남도 영광군 영광읍 신월로 31-42
정신재활시설,직업재활시설,멋진월요일,서울특별시,성동구,"서울특별시 성동구 성덕정길 116, 4층 (성우빌딩)"
아동복지시설,지역아동센터,멋진지역아동센터,경상남도,진주시,경상남도 진주시 서장대로 176-10 (이현동)
장애인지역사회재활시설,장애인재활치료시설,메디케어 발달지원센터,경기도,평택시,"경기도 평택시 안중읍 안현로서8길 57, 2층 205-3호 (붐붐프라자)"
아동복지시설,지역아동센터,메리워드 지역아동센터,서울특별시,구로구,"서울특별시 구로구 고척로 49, 상가동 3층 (오류동, 동부골든아파트)"
장애인거주시설,장애인공동생활가정,메아리공동생활가정,울산광역시,북구,"울산광역시 북구 이화5길 20, 202동 604호 (중산동, 중산현대아파트)"
장애인거주시설,장애유형별거주시설,메아리동산,울산광역시,북구,울산광역시 북구 갓안1길 9 (중산동)
장애인직업재활시설,장애인 보호작업장,메아리보람의터,울산광역시,북구,울산광역시 북구 갓안1길 14 (중산동)
장애인지역사회재활시설,장애인주간이용시설,메아리주간보호시설,울산광역시,북구,울산광역시 북구 갓안1길 9 (중산동)
아동복지시설,지역아동센터,메아리지역아동센터,경상남도,창원시 의창구,"경상남도 창원시 의창구 의안로66번길 39, 202호 (소답동, 형제상가빌라)"
아동복지시설,지역아동센터,메아리지역아동센터,전라남도,순천시,"전라남도 순천시 연향번영길 41, 2층 (연향동)"
아동복지시설,지역아동센터,메이지역아동센터,서울특별시,구로구,"서울특별시 구로구 구로중앙로18길 68, 3동 1층 105호 (구로동, 현대아파트)"
장애인직업재활시설,장애인 보호작업장,메이크위드 보호작업장,경기도,안양시 동안구,"경기도 안양시 동안구 시민대로 383, 1104호 (관양동)"
장애인거주시설,장애유형별거주시설,메종드로제,충청남도,아산시,충청남도 아산시 영인면 신정리길 189
장애인거주시설,중증장애인거주시설,메종드에뜨왈,충청남도,아산시,충청남도 아산시 영인면 신정리길 189
장애인직업재활시설,장애인 보호작업장,메종드에스쁘아,충청남도,아산시,충청남도 아산시 영인면 신정리길 189
아동복지시설,지역아동센터,멘토링지역아동센터,광주광역시,남구,광주광역시 남구 군분로130번길 5-2 (월산동)
장애인거주시설,장애인공동생활가정,멘토의 집,경상북도,포항시 남구,경상북도 포항시 남구 희망대로 927-2 (해도동)
아동복지시설,지역아동센터,멘토지역아동센터,광주광역시,북구,광주광역시 북구 호동로15번길 97 (용봉동)
아동복지시설,지역아동센터,멘토지역아동센터,광주광역시,북구,광주광역시 북구 호동로15번길 97 (용봉동)
아동복지시설,지역아동센터,멘토지역아동센터,대구광역시,북구,"대구광역시 북구 팔거천동로4길 27, 2층 (구암동)"
아동복지시설,지역아동센터,멘토지역아동센터,서울특별시,금천구,"서울특별시 금천구 독산로40길 49, 2층 (시흥동)"
노인여가복지시설,노인교실,면류관노인대학,부산광역시,해운대구,"부산광역시 해운대구 재반로152번길 8-32 (재송동,재송성결교회내)"
노인여가복지시설,노인교실,면목 야고보대학,서울특별시,중랑구,서울특별시 중랑구 면목로58길 41 (면목동)
일반사회복지시설,사회복지관,면목종합사회복지관,서울특별시,중랑구,서울특별시 중랑구 용마산로 228 (면목동)
아동복지시설,지역아동센터,면목지역아동센터,서울특별시,중랑구,"서울특별시 중랑구 면목로33길 79, 2층 (면목동)"
아동복지시설,지역아동센터,명곡지역아동센터,대구광역시,달성군,"대구광역시 달성군 화원읍 명천로 236, 3층"
아동복지시설,지역아동센터,명덕행복한홈스쿨지역아동센터,대구광역시,남구,대구광역시 남구 삼각지4길 19 (대명동)
장애인지역사회재활시설,장애인복지관,명도복지관,전라남도,목포시,전라남도 목포시 산정로199번길 25 (산정동)
장애인거주시설,장애인단기거주시설,명도복지관 단기보호센터,전라남도,목포시,전라남도 목포시 산정로199번길 25 (산정동)
장애인거주시설,장애인공동생활가정,명도복지관 일신그룹홈,전라남도,목포시,"전라남도 목포시 양을로 91, 103동 102호 (산정동, 일신아파트 )"
장애인지역사회재활시설,장애인주간이용시설,명도복지관 주간보호센터,전라남도,목포시,전라남도 목포시 산정로199번길 25 (산정동)
